cost_id,batch_id,supplier_id,part_id,material_cost_usd,labor_cost_usd,overhead_cost_usd,quality_cost_usd,transport_cost_usd,total_cost_usd,cost_per_unit_usd,currency,cost_date
1e982016-6ffb-47ba-8099-ad861a144591,BATCH-006751,SUPP-031,PART-003,7742500.46,3226041.86,1935625.11,464550.03,309700.02,13678417.48,3080.031,USD,2023-09-26T00:00:00
8de88ed5-899f-4d83-be22-fcea91769952,BATCH-001595,SUPP-006,PART-006,3354483.11,1397701.3,838620.78,67089.66,201268.99,5859163.84,2599.4516,USD,2024-01-09T00:00:00
a6713197-0abe-476c-9b67-3e43cdf2e620,BATCH-008038,SUPP-035,PART-006,4135439.42,1723099.76,1033859.86,82708.79,144740.38,7119848.21,1884.0562,USD,2023-10-27T00:00:00
cf357a96-2c30-40d9-bc26-a6a380ba5a07,BATCH-005016,SUPP-024,PART-014,4679630.41,1949846.0,1169907.6,93592.61,233981.52,8126958.15,2262.5162,USD,2024-04-01T00:00:00
82e71d04-56cb-4558-bf7c-5b6803f1058e,BATCH-002642,SUPP-012,PART-010,8814079.67,3672533.2,2203519.92,176281.59,528844.78,15395259.16,3811.6512,USD,2024-03-06T00:00:00
3060a98f-ec0d-4e61-b42e-9d8d60e2e0be,BATCH-004772,SUPP-022,PART-019,734798.0,306165.83,183699.5,14695.96,36739.9,1276099.19,382.2945,USD,2024-01-22T00:00:00
7e1ea2a1-577d-45a5-86a7-7dce6f037e66,BATCH-004793,SUPP-022,PART-001,3190690.09,1329454.21,797672.52,63813.8,159534.5,5541165.13,1455.5201,USD,2023-01-20T00:00:00
888124c9-e682-4824-9ca2-3cf0aed73e7f,BATCH-002508,SUPP-011,PART-001,3774490.92,1572704.55,943622.73,75489.82,188724.55,6555032.56,1842.3363,USD,2024-05-09T00:00:00
feed45c5-40c4-4002-ae31-03fe33a7ce4e,BATCH-004071,SUPP-018,PART-024,1485359.19,618899.66,371339.8,29707.18,96548.35,2601854.18,1753.271,USD,2024-02-29T00:00:00
1e7f46c6-3d44-44de-b14c-f9f4ae45143c,BATCH-000457,SUPP-002,PART-006,4876673.93,2031947.47,1219168.48,97533.48,316983.81,8542307.16,2596.4459,USD,2024-09-27T00:00:00
37d254cd-4b43-43b9-acc1-89038d171891,BATCH-002035,SUPP-009,PART-007,1117260.86,465525.36,279315.22,22345.22,55863.04,1940309.7,952.0656,USD,2023-09-08T00:00:00
ad2720af-fa02-45f6-b928-3a428da21d10,BATCH-001752,SUPP-007,PART-020,11026794.08,4594497.54,2756698.52,220535.88,661607.65,19260133.67,4315.5128,USD,2023-10-19T00:00:00
b95d695e-869b-4e21-95d8-64ccd390d579,BATCH-005506,SUPP-026,PART-023,4162153.3,1734230.54,1040538.32,83243.07,166486.13,7186651.36,2183.0654,USD,2024-03-17T00:00:00
768348a8-0362-42b4-9c75-46e5a439eca2,BATCH-008705,SUPP-039,PART-021,1434721.89,597800.79,358680.47,28694.44,57388.88,2477286.46,637.3261,USD,2024-06-09T00:00:00
1e53f253-4649-40ac-858c-0e74da367dc7,BATCH-001781,SUPP-007,PART-002,9854153.14,4105897.14,2463538.29,197083.06,591249.19,17211920.82,4757.3026,USD,2023-05-03T00:00:00
2dad0e59-3089-4744-b5ec-c616aa854ed8,BATCH-007072,SUPP-032,PART-006,3518023.5,1465843.12,879505.88,70360.47,123130.82,6056863.79,2013.585,USD,2023-07-18T00:00:00
b2b9a386-909b-4c75-b702-b9ec137cf83f,BATCH-008175,SUPP-035,PART-019,726201.43,302583.93,181550.36,14524.03,25417.05,1250276.8,377.8413,USD,2023-11-20T00:00:00
801e7535-1eed-493f-9c76-3b4b5e6519e7,BATCH-009343,SUPP-045,PART-017,1100276.14,458448.39,275069.04,22005.52,44011.05,1899810.14,674.409,USD,2024-06-20T00:00:00
08eda12a-3d24-4f8a-9ca1-7f0a0180e5bc,BATCH-004944,SUPP-023,PART-010,7761046.67,3233769.45,1940261.67,155220.93,388052.33,13478351.06,2904.817,USD,2024-06-27T00:00:00
e02d0195-0a04-4061-bafe-d1353a8fa734,BATCH-004495,SUPP-020,PART-016,3767960.65,1569983.6,941990.16,75359.21,226077.64,6581371.26,2825.8357,USD,2023-12-14T00:00:00
af0a11e9-caf1-4624-b5d5-d0d4f18f33e8,BATCH-006044,SUPP-028,PART-022,1488319.1,620132.96,372079.78,29766.38,74415.96,2584714.18,735.757,USD,2023-09-15T00:00:00
f536226a-eb16-4b7e-8632-a801a7b48628,BATCH-005985,SUPP-027,PART-005,6633786.05,2764077.52,1658446.51,132675.72,265351.44,11454337.25,2851.4656,USD,2023-11-11T00:00:00
69830491-4977-4c74-9d17-0e1854c8c09a,BATCH-003661,SUPP-016,PART-004,7787693.41,3244872.25,1946923.35,155753.87,467261.6,13602504.48,2729.7822,USD,2023-12-08T00:00:00
fc212450-20e1-4019-bbc6-55d024df214a,BATCH-006950,SUPP-032,PART-002,8697906.08,3624127.53,2174476.52,173958.12,304426.71,14974894.96,3582.5108,USD,2022-09-14T00:00:00
5179b773-cac2-4531-91ef-953087dda27c,BATCH-005018,SUPP-024,PART-014,3078834.98,1282847.91,769708.75,61576.7,153941.75,5346910.09,2162.1149,USD,2024-05-22T00:00:00
374c8cc5-df0f-4a2d-8902-ba295dfcf9ce,BATCH-009206,SUPP-043,PART-020,2967164.93,1236318.72,741791.23,59343.3,118686.6,5123304.79,2440.8312,USD,2024-07-13T00:00:00
7aa55c8e-e3a9-4e4f-b795-f61057c3acdf,BATCH-004396,SUPP-020,PART-021,2688548.66,1120228.61,672137.16,53770.97,161312.92,4695998.32,1197.0427,USD,2023-12-26T00:00:00
f0cc6ac4-c945-4003-b8aa-9701af5c253c,BATCH-001611,SUPP-006,PART-020,6224043.37,2593351.4,1556010.84,124480.87,373442.6,10871329.08,4468.2816,USD,2024-04-25T00:00:00
06d2d680-95a1-4364-947c-9bb74f0d1e4a,BATCH-008420,SUPP-037,PART-022,1107684.42,461535.17,276921.1,22153.69,38768.95,1907063.34,533.2951,USD,2024-02-14T00:00:00
45909b3b-e154-416d-8fa8-ac8acbb03647,BATCH-004588,SUPP-021,PART-014,5990166.17,2495902.57,1497541.54,119803.32,299508.31,10402921.91,2174.9784,USD,2023-03-07T00:00:00
174509b0-fe12-4fb9-8f6e-b613ef1ff58a,BATCH-004557,SUPP-020,PART-002,4788206.01,1995085.84,1197051.5,95764.12,287292.36,8363399.83,4643.7534,USD,2024-01-08T00:00:00
d3940768-7ed0-4cfc-a5a0-0381b4387f5c,BATCH-004785,SUPP-022,PART-019,742843.85,309518.27,185710.96,14856.88,37142.19,1290072.16,360.7584,USD,2024-09-07T00:00:00
4acdd9a9-7b2a-47a1-9256-d246ae076f3f,BATCH-004011,SUPP-018,PART-006,7690355.4,3204314.75,1922588.85,153807.11,499873.1,13470939.21,2558.0971,USD,2024-02-11T00:00:00
9dac46f0-b6b3-4b44-be95-3d2f4a0fbbd8,BATCH-003657,SUPP-016,PART-021,3522295.07,1467622.95,880573.77,70445.9,211337.7,6152275.4,1212.5099,USD,2024-02-21T00:00:00
a93d65ae-dfd9-4847-b952-e0d4479a138a,BATCH-007894,SUPP-034,PART-020,8495599.36,3539833.06,2123899.84,169911.99,339823.97,14669068.22,3346.81,USD,2024-05-20T00:00:00
9bb6a5e2-447c-4c7b-96ae-710c4f9ec324,BATCH-008678,SUPP-039,PART-021,1667460.33,694775.14,416865.08,33349.21,66698.41,2879148.17,698.992,USD,2022-08-31T00:00:00
b070974b-9fae-480d-8eaa-dbce722ea2d2,BATCH-000499,SUPP-002,PART-010,6517401.21,2715583.84,1629350.3,130348.02,423631.08,11416314.45,4028.3396,USD,2023-09-21T00:00:00
53a38962-89ce-4480-b3dc-50d393ea28dd,BATCH-005552,SUPP-026,PART-025,3163094.44,1317956.02,790773.61,63261.89,126523.78,5461609.74,1187.8229,USD,2022-09-27T00:00:00
7432a2ad-2c61-441a-8319-d5f837aceef4,BATCH-006000,SUPP-027,PART-005,3464603.33,1443584.72,866150.83,69292.07,138584.13,5982215.09,2928.1523,USD,2023-11-28T00:00:00
b4d9dd69-2419-4dec-bf20-04df3e783050,BATCH-002896,SUPP-013,PART-011,589323.89,245551.62,147330.97,11786.48,35359.43,1029352.39,393.7844,USD,2024-04-22T00:00:00
3c0c19e0-3d61-485e-b530-6352bf939f70,BATCH-009166,SUPP-043,PART-018,1365843.05,569101.27,341460.76,27316.86,54633.72,2358355.66,1259.8054,USD,2024-07-06T00:00:00
8cbaa504-08a3-4b88-954d-1b56caf12b58,BATCH-007303,SUPP-033,PART-001,4065943.69,1694143.21,1016485.92,81318.87,203297.18,7061188.88,1484.0666,USD,2024-06-08T00:00:00
9a89b864-2534-4867-a9a4-081152ebee1e,BATCH-000204,SUPP-001,PART-016,4897144.3,2040476.79,1224286.08,97942.89,293828.66,8553678.71,2798.063,USD,2023-12-03T00:00:00
6e2a5de6-08ff-4b94-8d56-a1dd2eaa5959,BATCH-008862,SUPP-040,PART-022,1406823.65,586176.52,351705.91,28136.47,70341.18,2443183.74,551.6333,USD,2023-04-11T00:00:00
320b6849-449d-49b2-9bb9-c45584479717,BATCH-009109,SUPP-042,PART-020,5387395.24,2244748.02,1346848.81,107747.9,269369.76,9356109.74,2451.1684,USD,2023-07-13T00:00:00
ed57f2ef-2836-466d-a8c3-eb60139c0c64,BATCH-000081,SUPP-001,PART-004,2482545.89,1034394.12,620636.47,49650.92,148952.75,4336180.15,2777.822,USD,2024-01-28T00:00:00
dcab054e-56ff-4442-82fa-f9074d172d62,BATCH-003242,SUPP-014,PART-021,1795927.0,748302.92,448981.75,35918.54,89796.35,3118926.55,1201.8985,USD,2023-09-08T00:00:00
f17fc12c-dbab-469a-b3ff-53d68024ebf7,BATCH-004476,SUPP-020,PART-012,3759125.96,1566302.49,939781.49,75182.52,225547.56,6565940.02,2609.6741,USD,2024-04-20T00:00:00
c78d3ae4-4afb-4857-b715-8426179f0819,BATCH-000293,SUPP-001,PART-017,2753905.77,1147460.74,688476.44,55078.12,165234.35,4810155.41,1278.2768,USD,2024-05-14T00:00:00
0092a54c-8dec-4db0-8f2a-251bffbe3cf0,BATCH-005968,SUPP-027,PART-018,4210670.39,1754446.0,1052667.6,84213.41,168426.82,7270424.2,1823.5325,USD,2023-04-23T00:00:00
b8162c2c-c595-4661-95b5-71d5829eeb58,BATCH-001398,SUPP-005,PART-010,9591743.95,3996559.98,2397935.99,191834.88,575504.64,16753579.43,3888.946,USD,2024-09-05T00:00:00
1380add6-9492-4292-80ec-a0ae17a3e0af,BATCH-001264,SUPP-005,PART-019,1234216.0,514256.67,308554.0,24684.32,74052.96,2155763.95,490.8388,USD,2024-04-14T00:00:00
1de20c7f-bde8-49c0-ace9-a644374bf40e,BATCH-008794,SUPP-039,PART-025,2367954.8,986647.83,591988.7,47359.1,94718.19,4088668.62,842.8507,USD,2023-10-24T00:00:00
6894094d-3940-4ac7-84f5-43092908031f,BATCH-000016,SUPP-001,PART-001,3315321.04,1381383.77,828830.26,66306.42,198919.26,5790760.75,1934.1218,USD,2023-09-02T00:00:00
e992bc8d-f49a-4993-9591-ffb0243e426c,BATCH-006827,SUPP-031,PART-006,2880976.3,1200406.79,720244.07,57619.53,115239.05,4974485.74,2062.3904,USD,2023-09-09T00:00:00
deae4a6a-04a0-4e0d-adde-8fae3ced62da,BATCH-008370,SUPP-036,PART-025,1017450.08,423937.53,254362.52,20349.0,40698.0,1756797.13,833.3952,USD,2024-02-12T00:00:00
f7f4f2ed-d581-4b5b-8866-0b51825dc00b,BATCH-001894,SUPP-008,PART-008,870364.05,362651.69,217591.01,17407.28,52221.84,1520235.87,659.8246,USD,2024-05-06T00:00:00
0b0632f4-b6ba-4037-8ba6-fad2a5090f76,BATCH-003105,SUPP-014,PART-012,7671925.09,3196635.46,1917981.27,153438.5,383596.25,13323576.58,2747.6957,USD,2023-07-02T00:00:00
b1e0624a-58bd-41e1-84a2-ba689758864a,BATCH-005078,SUPP-024,PART-016,3826140.29,1594225.12,956535.07,76522.81,191307.01,6644730.31,2114.1363,USD,2024-05-14T00:00:00
948d888e-e78e-464b-82e3-e8a0cd844be4,BATCH-003437,SUPP-015,PART-020,4744033.87,1976680.78,1186008.47,94880.68,237201.69,8238805.49,4398.7216,USD,2024-10-16T00:00:00
83e40162-2aec-4e22-9939-c5145dfd8d2c,BATCH-004208,SUPP-019,PART-010,3797299.55,1582208.15,949324.89,227837.97,189864.98,6746535.53,3855.1632,USD,2024-01-29T00:00:00
2cada0c1-81a0-4d92-8636-326da7ccb633,BATCH-005827,SUPP-027,PART-024,3949054.93,1645439.55,987263.73,78981.1,157962.2,6818701.51,1430.6969,USD,2023-11-01T00:00:00
d156f495-87ae-40ab-b9e0-eba573b18ce3,BATCH-004323,SUPP-020,PART-018,5029079.3,2095449.71,1257269.82,100581.59,301744.76,8784125.17,2365.1387,USD,2022-10-19T00:00:00
e4698261-0ce9-4a01-b139-8f3db6084e69,BATCH-000871,SUPP-004,PART-003,8727253.47,3636355.61,2181813.37,174545.07,567271.48,15287238.99,3804.6886,USD,2024-10-14T00:00:00
81dd2fbc-fccb-4bad-81b0-bf652d902d39,BATCH-009019,SUPP-041,PART-020,4835665.28,2014860.53,1208916.32,290139.92,241783.26,8591365.32,2394.4719,USD,2023-12-03T00:00:00
00034b68-fdd4-4eef-a581-7a2dc80938d5,BATCH-002315,SUPP-010,PART-025,2716386.11,1131827.54,679096.53,54327.72,162983.17,4744621.07,1559.7045,USD,2023-10-06T00:00:00
044e76cb-ce14-42f1-b81d-bde4bbb17604,BATCH-000320,SUPP-002,PART-001,4656075.62,1940031.51,1164018.9,93121.51,302644.92,8155892.46,1899.3695,USD,2024-10-25T00:00:00
373823a6-de67-4451-8768-272648eb8b0f,BATCH-004373,SUPP-020,PART-020,10660834.2,4442014.25,2665208.55,213216.68,639650.05,18620923.74,4368.0328,USD,2024-05-02T00:00:00
e89303f1-de7a-4f0e-9c46-13df207996a0,BATCH-007227,SUPP-032,PART-022,1834828.43,764511.85,458707.11,36696.57,64219.0,3158962.95,763.9572,USD,2023-11-09T00:00:00
e8e1447e-3b89-440b-bfe7-46b44b45058d,BATCH-002550,SUPP-011,PART-023,5491822.51,2288259.38,1372955.63,109836.45,274591.13,9537465.09,2929.1969,USD,2024-03-15T00:00:00
423533e8-817a-47d5-998c-d240a1f155a8,BATCH-007821,SUPP-034,PART-022,1547112.59,644630.24,386778.15,30942.25,61884.5,2671347.74,776.1034,USD,2024-03-12T00:00:00
a75ebfc4-087d-456a-80ce-f2dc140d5d53,BATCH-001989,SUPP-008,PART-016,4632666.76,1930277.82,1158166.69,92653.34,277960.01,8091724.61,2865.3416,USD,2023-08-10T00:00:00
10e4c3cc-cd09-41b5-ab4a-80e680245f42,BATCH-001882,SUPP-008,PART-007,1071794.95,446581.23,267948.74,21435.9,64307.7,1872068.52,921.7472,USD,2023-07-30T00:00:00
ad512a1a-5dbc-4d70-ba03-09b2050a8ff4,BATCH-000140,SUPP-001,PART-006,5923358.87,2468066.19,1480839.72,118467.18,355401.53,10346133.49,2694.3056,USD,2024-06-17T00:00:00
f6e6d1e7-8978-46f7-8d13-f962eab2aa09,BATCH-007609,SUPP-034,PART-002,9298421.23,3874342.18,2324605.31,185968.42,371936.85,16055273.99,3643.9569,USD,2023-01-22T00:00:00
ea1afaec-4866-4d04-a329-e79f62d90e42,BATCH-007623,SUPP-034,PART-002,6965453.58,2902272.33,1741363.4,139309.07,278618.14,12027016.51,3457.0326,USD,2023-06-30T00:00:00
0eef7926-8335-4c84-84ba-13f461ec1d2b,BATCH-006927,SUPP-032,PART-001,3409410.25,1420587.6,852352.56,68188.21,119329.36,5869867.98,1366.993,USD,2024-01-28T00:00:00
eb05f6b7-f8a5-4841-b0a1-f4a394a678d3,BATCH-007402,SUPP-033,PART-004,3824899.81,1593708.25,956224.95,76498.0,191244.99,6642576.0,1970.5061,USD,2023-12-15T00:00:00
4551230e-87c7-40f6-89f6-76fe64fd33bc,BATCH-005864,SUPP-027,PART-025,2804204.52,1168418.55,701051.13,56084.09,112168.18,4841926.47,1245.0312,USD,2023-04-07T00:00:00
d7f81b94-be74-4fb7-a5f3-27a0a3ee1d17,BATCH-000689,SUPP-003,PART-006,3508885.36,1462035.57,877221.34,70177.71,210533.12,6128853.1,2634.9325,USD,2023-03-17T00:00:00
7170e51a-acbb-49f4-aecb-34d5a79bbaba,BATCH-002488,SUPP-011,PART-016,5112375.05,2130156.27,1278093.76,102247.5,255618.75,8878491.33,2708.5086,USD,2024-01-22T00:00:00
ef1b1f59-716e-4404-9593-d8e008054f6f,BATCH-004895,SUPP-023,PART-015,2450126.59,1020886.08,612531.65,49002.53,122506.33,4255053.17,1385.1085,USD,2023-09-21T00:00:00
5e2610e7-ed49-4393-9551-1911a0a2c88a,BATCH-002656,SUPP-012,PART-011,665766.83,277402.84,166441.71,13315.34,39946.01,1162872.73,404.759,USD,2024-02-19T00:00:00
0ac54b19-fefd-4bc4-9e7c-3e503935ac50,BATCH-008746,SUPP-039,PART-023,4029967.4,1679153.08,1007491.85,80599.35,161198.7,6958410.38,1600.3704,USD,2024-03-03T00:00:00
2113d46f-e4dd-4ac0-a28d-d7c43382335b,BATCH-000156,SUPP-001,PART-025,3451509.97,1438129.15,862877.49,69030.2,207090.6,6028637.41,1539.8818,USD,2023-12-23T00:00:00
a7b6178b-9416-4dcf-bfca-053a84bec25b,BATCH-004980,SUPP-023,PART-022,1549727.68,645719.86,387431.92,30994.55,77486.38,2691360.4,789.9502,USD,2024-05-25T00:00:00
315daa53-5f7d-45ba-896c-1a26768abc6b,BATCH-000429,SUPP-002,PART-005,5983952.82,2493313.67,1495988.2,119679.06,388956.93,10481890.69,3857.8913,USD,2024-06-02T00:00:00
abee52c2-91cd-4d9b-b419-0a69d510753c,BATCH-003891,SUPP-017,PART-011,844748.13,351978.39,211187.03,16894.96,50684.89,1475493.4,426.8132,USD,2024-03-09T00:00:00
327570c3-2021-4b71-a237-76f42c6c3bd2,BATCH-009334,SUPP-044,PART-020,2952770.56,1230321.07,738192.64,59055.41,147638.53,5127978.21,2342.6122,USD,2024-06-25T00:00:00
4d41a57d-ebd6-43f9-b9d8-1cffab72bfbb,BATCH-003191,SUPP-014,PART-020,5828213.51,2428422.3,1457053.38,116564.27,291410.68,10121664.14,4394.9909,USD,2022-12-09T00:00:00
56d6f5cb-1e72-4603-aee8-9119e4937cfb,BATCH-007110,SUPP-032,PART-011,795546.09,331477.54,198886.52,15910.92,27844.11,1369665.18,312.9948,USD,2024-09-08T00:00:00
c64573c1-0395-40ab-8192-3560ed2667a2,BATCH-005513,SUPP-026,PART-024,1268276.33,528448.47,317069.08,25365.53,50731.05,2189890.47,1312.884,USD,2024-05-15T00:00:00
1f61ffdb-6c12-47ed-bb70-e8211565b52b,BATCH-005887,SUPP-027,PART-014,5762838.19,2401182.58,1440709.55,345770.29,230513.53,10181014.14,2355.6257,USD,2023-12-17T00:00:00
073f86fc-26d8-471f-b878-4bf42189e13a,BATCH-003039,SUPP-013,PART-015,1286371.03,535987.93,321592.76,25727.42,77182.26,2246861.4,1690.6406,USD,2023-03-27T00:00:00
b11793e0-c9e5-496b-9470-8418988fce71,BATCH-005891,SUPP-027,PART-015,2018382.67,840992.78,504595.67,40367.65,80735.31,3485074.08,1285.0568,USD,2024-09-16T00:00:00
381125cc-e9cb-4ff3-a8c7-ef8e3a2a012c,BATCH-001656,SUPP-007,PART-007,867363.6,361401.5,216840.9,17347.27,52041.82,1514995.09,920.4101,USD,2023-07-15T00:00:00
720b953c-51d1-4dee-94cb-bf9a1feee231,BATCH-001404,SUPP-005,PART-010,8603053.46,3584605.61,2150763.37,172061.07,516183.21,15026666.72,3923.4117,USD,2023-09-17T00:00:00
cb27cafd-a407-47c8-bb7e-977b9a134ffb,BATCH-009291,SUPP-044,PART-019,345940.27,144141.78,86485.07,6918.81,17297.01,600782.93,262.0074,USD,2024-01-10T00:00:00
652d8f93-2627-49bf-a77b-571c3eac3c06,BATCH-004275,SUPP-019,PART-022,1359809.03,566587.09,339952.26,81588.54,67990.45,2415927.37,1076.1369,USD,2024-06-09T00:00:00
f07f4267-cb6d-45e5-9158-500a68f70037,BATCH-000241,SUPP-001,PART-010,10593558.2,4413982.58,2648389.55,211871.16,635613.49,18503415.0,3732.0321,USD,2023-08-29T00:00:00
865a5a8a-ecf9-4801-80a7-9a128eb28e8d,BATCH-005410,SUPP-025,PART-024,3811330.9,1588054.54,952832.73,76226.62,190566.55,6619011.33,1438.6028,USD,2023-12-15T00:00:00
8adb2f27-f952-4aa9-8f6c-1c99d4ff0b21,BATCH-000226,SUPP-001,PART-010,10750777.55,4479490.64,2687694.39,215015.55,645046.65,18778024.78,3854.2744,USD,2023-08-15T00:00:00
0b7b8d55-625a-402a-a689-03647a7df964,BATCH-008799,SUPP-039,PART-025,1429300.72,595541.97,357325.18,28586.01,57172.03,2467925.91,876.083,USD,2024-06-05T00:00:00
3596dbab-ab3c-4e20-8ea3-8522650a51bc,BATCH-001055,SUPP-004,PART-016,6527667.87,2719861.61,1631916.97,130553.36,424298.41,11434298.22,2779.3627,USD,2024-05-17T00:00:00
eec1907e-ca3d-4fd6-9943-55de4555f7a2,BATCH-003943,SUPP-018,PART-018,4263884.72,1776618.64,1065971.18,85277.69,277152.51,7468904.74,2339.8824,USD,2023-08-01T00:00:00
8345bfc0-7830-49d2-813e-c822ae8b69fb,BATCH-006661,SUPP-030,PART-020,6641342.75,2767226.15,1660335.69,132826.86,265653.71,11467385.16,3400.7667,USD,2023-12-31T00:00:00
4ee75c0a-dadf-4d66-98f0-ff8935c12c82,BATCH-006735,SUPP-031,PART-002,9784014.83,4076672.85,2446003.71,195680.3,391360.59,16893732.27,3716.1752,USD,2022-11-01T00:00:00
65940657-d35c-4410-b31c-7200fcbe8afb,BATCH-004704,SUPP-022,PART-014,4072511.08,1696879.61,1018127.77,81450.22,203625.55,7072594.24,2271.2249,USD,2023-12-27T00:00:00
f87ce2ac-9228-44a2-933d-0568378e9d96,BATCH-002383,SUPP-011,PART-011,709306.49,295544.37,177326.62,14186.13,35465.32,1231828.93,416.7216,USD,2023-06-18T00:00:00
69f6fca0-817a-4cff-959d-b890fd36ebab,BATCH-006129,SUPP-028,PART-025,3296518.64,1373549.44,824129.66,65930.37,164825.93,5724954.05,1172.6657,USD,2023-02-09T00:00:00
c587de01-1823-4943-a748-28b675304424,BATCH-008582,SUPP-038,PART-023,3057171.85,1273821.6,764292.96,61143.44,122286.87,5278716.73,1631.2474,USD,2023-04-23T00:00:00
50ff218c-98a3-44dc-9570-e180e8f7d342,BATCH-006089,SUPP-028,PART-023,4935693.7,2056539.04,1233923.42,98713.87,246784.68,8571654.72,2310.4191,USD,2024-01-25T00:00:00
b49c5552-93d4-4d4b-858b-3a847b944283,BATCH-006699,SUPP-031,PART-001,3716975.95,1548739.98,929243.99,74339.52,148679.04,6417978.47,1431.9452,USD,2024-01-07T00:00:00
2ca1b45a-b8e9-45e1-9317-092f5b7f83f3,BATCH-008383,SUPP-037,PART-021,858809.65,357837.35,214702.41,17176.19,30058.34,1478583.95,672.6952,USD,2022-12-04T00:00:00
e8cc6755-7bd2-40e8-8dd3-e3ad014197a7,BATCH-000513,SUPP-003,PART-001,3196370.77,1331821.16,799092.69,63927.42,191782.25,5582994.28,1867.2222,USD,2023-10-18T00:00:00
d08a9d8e-3caf-44e9-8f3e-a8ccee10fe88,BATCH-008168,SUPP-035,PART-016,4299834.89,1791597.87,1074958.72,85996.7,150494.22,7402882.41,2147.6305,USD,2024-04-01T00:00:00
78b4a0b8-c57c-422b-a458-9cc36e19a7cf,BATCH-007760,SUPP-034,PART-025,1110695.26,462789.69,277673.82,22213.91,44427.81,1917800.49,1224.6491,USD,2024-06-11T00:00:00
95a6dff6-87fb-4489-972c-a627ce539f27,BATCH-007142,SUPP-032,PART-015,3500437.3,1458515.54,875109.33,70008.75,122515.31,6026586.22,1259.7379,USD,2023-11-05T00:00:00
f01cffc8-e5ba-41ac-bb6a-b95d0d73e90c,BATCH-002093,SUPP-009,PART-009,3367698.75,1403207.81,841924.69,67353.98,168384.94,5848570.16,1428.9201,USD,2023-07-28T00:00:00
458cf7ef-2c6f-48ca-be9f-e3922584353e,BATCH-003774,SUPP-017,PART-020,10816138.81,4506724.5,2704034.7,216322.78,648968.33,18892189.11,4393.5324,USD,2022-12-25T00:00:00
277f49f6-62ef-4551-a920-42d3b81ce01c,BATCH-002698,SUPP-012,PART-012,6934423.66,2889343.19,1733605.91,138688.47,416065.42,12112126.65,2664.3481,USD,2024-07-29T00:00:00
642ec5df-328b-4935-bf9d-10c7bfc88744,BATCH-006158,SUPP-028,PART-012,5481593.29,2283997.2,1370398.32,109631.87,274079.66,9519700.34,2114.5492,USD,2023-01-26T00:00:00
08b89f33-2b94-432e-b9a8-6e0de805e854,BATCH-008698,SUPP-039,PART-021,1116098.71,465041.13,279024.68,22321.97,44643.95,1927130.43,664.0698,USD,2023-03-06T00:00:00
99c11404-a724-4194-a774-44a047758a6f,BATCH-003595,SUPP-016,PART-019,987809.3,411587.21,246952.32,19756.19,59268.56,1725373.57,487.5314,USD,2023-12-30T00:00:00
9e58d688-9240-46d0-9a72-56b0ab4155fd,BATCH-001177,SUPP-005,PART-005,6317359.01,2632232.92,1579339.75,126347.18,379041.54,11034320.4,3810.1935,USD,2023-11-07T00:00:00
1fc95fe9-1254-4354-a2f2-35d41bca998c,BATCH-004863,SUPP-022,PART-018,4686829.82,1952845.76,1171707.45,281209.79,234341.49,8326934.31,1856.6186,USD,2024-10-08T00:00:00
141e68b7-7aa0-4d8b-a3db-e2f6acb717ee,BATCH-007873,SUPP-034,PART-020,6872407.41,2863503.09,1718101.85,137448.15,274896.3,11866356.79,3511.7954,USD,2024-02-03T00:00:00
829a463a-2681-4693-ab56-8264fec99123,BATCH-004380,SUPP-020,PART-020,9010914.44,3754547.69,2252728.61,180218.29,540654.87,15739063.9,4346.607,USD,2024-08-01T00:00:00
7cf0f624-c42f-411b-982c-533e7930f66a,BATCH-005021,SUPP-024,PART-014,4369489.29,1820620.54,1092372.32,87389.79,218474.46,7588346.4,2141.1813,USD,2023-10-12T00:00:00
98a353f2-ec96-4bae-b873-6391fa5460eb,BATCH-004740,SUPP-022,PART-015,1439888.71,599953.63,359972.18,28797.77,71994.44,2500606.73,1292.9714,USD,2024-05-19T00:00:00
4c39e349-3b7c-41cf-9971-3c20827a2fa0,BATCH-001411,SUPP-006,PART-007,2317446.48,965602.7,579361.62,46348.93,139046.79,4047806.52,1003.4225,USD,2023-04-02T00:00:00
6b19e00e-7c21-41b5-ba54-da41dd5ae989,BATCH-007763,SUPP-034,PART-025,1381198.28,575499.29,345299.57,27623.97,55247.93,2384869.04,1211.8237,USD,2022-10-19T00:00:00
6ea2e9a9-36bb-430d-a707-fbcdfa22e060,BATCH-005162,SUPP-024,PART-006,5263855.92,2193273.3,1315963.98,105277.12,263192.8,9141563.11,2094.2871,USD,2023-11-03T00:00:00
69121248-7e71-4ba7-84b8-611ad9545bf7,BATCH-006414,SUPP-029,PART-012,3958485.52,1649368.97,989621.38,79169.71,197924.28,6874569.85,2113.9514,USD,2023-07-25T00:00:00
bdd6f8dd-03d2-44dc-ad55-43b36e0cc11d,BATCH-004801,SUPP-022,PART-001,2635796.21,1098248.42,658949.05,52715.92,131789.81,4577499.42,1478.5205,USD,2024-08-21T00:00:00
56f7c5ca-b431-4834-bbac-9a0d4f16d6b2,BATCH-003717,SUPP-017,PART-018,2924086.76,1218369.49,731021.69,58481.74,175445.21,5107404.88,2437.9021,USD,2023-11-30T00:00:00
