failure_id,vin,reported_date,failure_mode,component_category,severity,mileage_at_failure,warranty_claim,repair_cost,downtime_days,dealer_code,customer_complaint,root_cause_identified,recall_related
6235e224-6746-40c0-8805-131c42bccf5f,VIN107269,2024-03-17T00:00:00,oil_leak,Engine,5,31363,True,2995.08,4,DLR-147,"Oil spots under vehicle, engine oil level dropping",True,False
1b5e6694-80b9-4556-a1e6-fb2b6d32809a,VIN107270,2024-09-02T00:00:00,pad_wear,Brake,4,8602,True,1758.86,10,DLR-146,"Squealing noise when braking, longer stopping distance",True,False
1595c64d-96d7-4a33-ad21-1d3632f44abd,VIN107273,2025-02-08T00:00:00,sensor_malfunction,Electrical,3,8875,False,1482.08,2,DLR-011,"Warning lights on dashboard, erratic behavior",True,True
b9ec1885-6557-4fae-87ac-ecc521d80aed,VIN107280,2024-07-09T00:00:00,alignment_drift,Suspension,5,21384,True,1772.51,5,DLR-185,"Vehicle pulls to one side, uneven tire wear",True,False
d0b66473-90d9-4a2c-a576-43ece6961f91,VIN107311,2024-07-24T00:00:00,shift_delay,Transmission,3,14198,False,2855.63,10,DLR-054,"Delayed engagement when shifting, harsh shifts",True,False
ca30c952-05a9-465a-b5b0-aea834cb7a65,VIN107316,2024-04-29T00:00:00,timing_failure,Engine,4,52778,True,3358.09,7,DLR-157,"Strange noise from engine, won't start properly",True,False
91b8725a-1293-4f0e-90d8-d128020ee6df,VIN107335,2024-05-19T00:00:00,misfire,Engine,4,6134,False,4369.09,9,DLR-062,"Engine runs rough, lacks power, check engine light on",False,False
4f5490db-2450-471b-83ba-83539fd42c42,VIN107340,2024-11-11T00:00:00,abs_malfunction,Brake,2,69532,True,1239.18,8,DLR-069,"ABS light on, strange pedal feel",True,False
5ec4dc4b-695e-4060-b45d-ecf389ea6f1f,VIN107342,2024-12-09T00:00:00,ecu_failure,Electrical,4,35666,True,1687.04,13,DLR-085,"Check engine light, poor performance, won't start",False,False
b8c108b8-7065-4137-953c-072191d9ef74,VIN107343,2025-01-17T00:00:00,timing_failure,Engine,3,39027,True,3596.58,2,DLR-080,"Strange noise from engine, won't start properly",False,False
6facc126-6e98-4d6e-87d2-ccf4c4f1a7a0,VIN107347,2025-08-02T00:00:00,harness_corrosion,Electrical,5,29442,True,1584.25,2,DLR-136,"Electrical issues, intermittent problems",True,False
0771b3be-c7dc-4bd0-bee3-3ea3acb8e6c9,VIN107361,2024-12-31T00:00:00,pad_wear,Brake,4,43627,True,2076.28,4,DLR-085,"Squealing noise when braking, longer stopping distance",True,False
02bdd742-66fd-49eb-86cf-86ea16fc85d5,VIN107368,2024-12-08T00:00:00,battery_drain,Electrical,3,18597,True,1205.63,1,DLR-026,"Battery dies overnight, electrical components failing",False,False
a609dd14-c405-41b6-a926-cf549400bb19,VIN107377,2024-12-20T00:00:00,overheating,Engine,3,17942,True,2668.96,3,DLR-092,"Temperature gauge shows high, steam from engine",False,False
57d2c38b-5a2f-457f-beea-d3cbd5d886f9,VIN107389,2025-05-28T00:00:00,disc_warping,Brake,4,14296,True,2159.61,2,DLR-195,Vibration in steering wheel when braking,False,True
21d71473-1154-4b4c-9667-6f9f7827f592,VIN107393,2025-07-07T00:00:00,overheating,Engine,4,44359,True,3478.85,6,DLR-160,"Temperature gauge shows high, steam from engine",True,True
be87dd34-3941-4a8e-8829-aa596c230225,VIN107400,2025-02-25T00:00:00,oil_leak,Engine,3,26966,True,2387.55,7,DLR-110,"Oil spots under vehicle, engine oil level dropping",False,False
ab42cd19-aa96-4c57-9fc4-95fb4424d63c,VIN107402,2025-06-12T00:00:00,disc_warping,Brake,5,55545,False,2104.56,10,DLR-130,Vibration in steering wheel when braking,True,True
af39d59e-0db9-4e74-b252-d0b242214e10,VIN107415,2025-05-03T00:00:00,spring_fatigue,Suspension,3,78581,True,1217.77,2,DLR-154,"Vehicle sits low on one side, harsh ride",True,False
07d9fc27-c6da-40a7-bf8d-a6889d3283f4,VIN107418,2025-01-11T00:00:00,overheating,Engine,5,24811,False,4585.7,1,DLR-046,"Temperature gauge shows high, steam from engine",True,True
4f7c2780-b4b5-460d-8dca-b1db6fa942c3,VIN107419,2024-10-03T00:00:00,ecu_failure,Electrical,4,17997,True,1699.22,6,DLR-166,"Check engine light, poor performance, won't start",True,True
241d164e-c9b2-4e60-bdd8-7c367ca7e286,VIN107424,2024-09-15T00:00:00,disc_warping,Brake,3,73506,True,1234.73,5,DLR-113,Vibration in steering wheel when braking,True,False
57d6bcb1-3002-46ae-a7b4-22248879db74,VIN107427,2025-04-08T00:00:00,bushing_wear,Suspension,4,33618,False,1851.77,3,DLR-145,"Clunking noise over bumps, steering feels loose",True,True
6e1333f3-5052-4253-8ec2-ed0354154ddc,VIN107428,2024-12-17T00:00:00,disc_warping,Brake,3,26532,False,1547.14,5,DLR-108,Vibration in steering wheel when braking,True,False
a7c5bf65-5f30-414f-8a46-279d380efe5b,VIN107434,2024-12-26T00:00:00,disc_warping,Brake,5,16135,True,1633.59,6,DLR-041,Vibration in steering wheel when braking,True,False
68e53d38-5af3-4950-9405-aa0a73ab7e8d,VIN107449,2025-06-26T00:00:00,timing_failure,Engine,4,5815,False,3714.34,6,DLR-085,"Strange noise from engine, won't start properly",True,True
80689882-24c1-4728-84c1-fe3b1b8f6a57,VIN107456,2025-01-18T00:00:00,strut_leak,Suspension,5,9886,True,2044.01,5,DLR-047,"Bouncing ride, oil on strut, poor handling",True,False
ab9186b4-7a72-401a-acf4-f89d1cc99811,VIN107458,2025-03-20T00:00:00,torque_converter_failure,Transmission,5,38539,True,6634.59,5,DLR-181,"Shuddering during acceleration, poor fuel economy",True,True
59742a53-b9fd-4016-84ad-833cf994db78,VIN107459,2024-11-28T00:00:00,sensor_malfunction,Electrical,4,52698,True,1144.58,12,DLR-039,"Warning lights on dashboard, erratic behavior",False,False
874d24a4-86f2-4b99-b243-cd2e36208a3c,VIN107461,2025-05-07T00:00:00,misfire,Engine,3,53741,True,2318.76,9,DLR-134,"Engine runs rough, lacks power, check engine light on",True,True
1538ce0d-50ec-461a-a687-1978945d4507,VIN107468,2025-02-07T00:00:00,disc_warping,Brake,4,9933,True,2136.02,1,DLR-123,Vibration in steering wheel when braking,False,False
1958290c-36aa-4761-a7ef-723a996bff54,VIN107469,2025-01-16T00:00:00,alignment_drift,Suspension,2,28745,False,1820.84,7,DLR-102,"Vehicle pulls to one side, uneven tire wear",False,False
5492948e-7b11-4a25-9f79-5fc4195eeb26,VIN107476,2025-01-08T00:00:00,strut_leak,Suspension,4,66264,True,1680.33,2,DLR-055,"Bouncing ride, oil on strut, poor handling",False,False
a3c496ff-7017-432e-8381-53cd634a98fa,VIN107478,2024-10-01T00:00:00,alignment_drift,Suspension,5,79511,False,1844.78,6,DLR-146,"Vehicle pulls to one side, uneven tire wear",True,False
9a10ec92-df28-46b3-9c12-c9b8a587bf36,VIN107481,2025-05-15T00:00:00,battery_drain,Electrical,5,5695,True,1755.88,13,DLR-064,"Battery dies overnight, electrical components failing",True,False
143cdfca-95e3-4eca-9e26-8ceb7ff5dd9a,VIN107482,2025-09-01T00:00:00,sensor_malfunction,Electrical,1,21317,True,1062.99,13,DLR-047,"Warning lights on dashboard, erratic behavior",True,False
ddf9769b-3d75-42a2-a78c-b4ad57d667ba,VIN107485,2024-05-13T00:00:00,harness_corrosion,Electrical,5,66867,True,1443.48,10,DLR-150,"Electrical issues, intermittent problems",True,False
2d887c9a-43a0-464b-ad4e-5b41bd0fd9c1,VIN107488,2024-07-25T00:00:00,paint_defect,Body,4,34941,False,937.4,12,DLR-098,"Paint peeling, color mismatch, surface roughness",True,False
8a8a56bc-58ba-4115-a23c-e55409629474,VIN107491,2025-03-31T00:00:00,disc_warping,Brake,5,64121,True,2564.38,11,DLR-189,Vibration in steering wheel when braking,False,False
ec16925d-d24f-42b1-a5f6-ac908ce7a8a2,VIN107492,2024-12-09T00:00:00,sensor_malfunction,Electrical,3,11249,True,1105.65,9,DLR-126,"Warning lights on dashboard, erratic behavior",True,False
8ef3b126-9e13-4665-917f-ed50de4cf943,VIN107494,2024-08-19T00:00:00,seal_failure,Body,3,48463,True,1038.5,13,DLR-195,"Water leaking into cabin, wind noise",False,False
42641d33-b622-44d7-ac7b-197a2a8a9582,VIN107498,2024-07-28T00:00:00,oil_leak,Engine,3,46642,True,3212.92,8,DLR-008,"Oil spots under vehicle, engine oil level dropping",True,True
23544d0a-e009-41e5-a115-833b6b90eb9a,VIN107505,2024-12-23T00:00:00,trim_detachment,Body,5,58836,True,1352.21,13,DLR-043,"Interior trim pieces falling off, rattling",True,True
9684713c-c398-4121-9488-3255ee75d5dd,VIN107511,2024-07-07T00:00:00,ecu_failure,Electrical,4,60660,True,1805.38,7,DLR-149,"Check engine light, poor performance, won't start",True,True
9e399c94-7ec9-431b-ad30-550ac3b37971,VIN107514,2024-08-26T00:00:00,pad_wear,Brake,3,34947,True,1630.11,7,DLR-067,"Squealing noise when braking, longer stopping distance",True,False
1d540e54-a70e-40a4-b433-4201020a50d0,VIN107518,2025-06-12T00:00:00,spring_fatigue,Suspension,3,12801,True,1324.53,9,DLR-197,"Vehicle sits low on one side, harsh ride",True,False
80c381e4-d2a2-4bbc-9247-dca7d78d066d,VIN107522,2025-04-09T00:00:00,overheating,Engine,3,75276,True,3942.5,13,DLR-132,"Temperature gauge shows high, steam from engine",True,False
07723dd7-6f33-4ccb-bbd5-b6e6349adeca,VIN107524,2024-07-16T00:00:00,strut_leak,Suspension,5,37428,True,2790.67,9,DLR-025,"Bouncing ride, oil on strut, poor handling",True,False
3f9d1238-d4a2-4650-bb70-683d6772ce12,VIN107526,2025-07-01T00:00:00,shift_delay,Transmission,5,69811,True,4278.78,9,DLR-142,"Delayed engagement when shifting, harsh shifts",True,True
58df1c9b-6e84-4186-bc1e-442a184fb673,VIN107530,2024-10-22T00:00:00,abs_malfunction,Brake,3,30656,True,1983.19,5,DLR-027,"ABS light on, strange pedal feel",False,True
137e8b39-5039-447d-a0f0-960bd7275376,VIN107535,2024-10-02T00:00:00,harness_corrosion,Electrical,4,44722,False,1547.11,1,DLR-007,"Electrical issues, intermittent problems",False,True
0e17b4b8-4fb1-438c-ae9c-c4133067a190,VIN107536,2025-01-19T00:00:00,disc_warping,Brake,5,59630,True,1924.29,4,DLR-129,Vibration in steering wheel when braking,False,False
baf453ce-a784-48dd-a6d6-da6aeb4368c1,VIN107539,2024-11-13T00:00:00,caliper_seizure,Brake,3,70826,False,1613.35,6,DLR-185,Vehicle pulls to one side when braking,True,False
7010d78a-7387-47e4-a8fd-9cfc07cc36e4,VIN107543,2024-12-15T00:00:00,harness_corrosion,Electrical,5,67450,False,1515.06,5,DLR-115,"Electrical issues, intermittent problems",True,True
17f8f699-51a9-4be4-b518-bea665f5f5b4,VIN107561,2025-03-03T00:00:00,torque_converter_failure,Transmission,3,8860,True,5155.34,11,DLR-002,"Shuddering during acceleration, poor fuel economy",True,False
d287003c-6b69-4bc5-8dc2-eaab2799c1c1,VIN107584,2024-09-11T00:00:00,paint_defect,Body,5,18940,True,1267.7,1,DLR-082,"Paint peeling, color mismatch, surface roughness",True,False
a9010313-7704-4f5c-a299-ed847f42ce37,VIN107587,2025-09-02T00:00:00,harness_corrosion,Electrical,3,25935,True,1570.44,6,DLR-171,"Electrical issues, intermittent problems",True,False
8e562fe3-fba8-488b-8bd1-08c127437740,VIN107604,2024-02-20T00:00:00,battery_drain,Electrical,4,75796,False,1739.98,11,DLR-074,"Battery dies overnight, electrical components failing",True,False
e6b56b83-688d-4eae-ad12-bb4f01076812,VIN107612,2024-08-10T00:00:00,battery_drain,Electrical,4,45512,True,1319.91,3,DLR-028,"Battery dies overnight, electrical components failing",True,False
ccad0fd2-d0be-4674-994d-177b5fee0f00,VIN107616,2025-07-15T00:00:00,abs_malfunction,Brake,5,24958,True,2267.99,13,DLR-196,"ABS light on, strange pedal feel",False,False
c2ae9e90-55e4-4ea6-b120-37ece03610ef,VIN107620,2025-03-29T00:00:00,abs_malfunction,Brake,5,6635,True,1605.13,10,DLR-121,"ABS light on, strange pedal feel",True,False
be0dfe7a-29e7-4116-9a98-aaf9f66d74d6,VIN107629,2025-06-14T00:00:00,abs_malfunction,Brake,3,46306,True,1468.37,10,DLR-009,"ABS light on, strange pedal feel",True,True
ae5a15c7-6b9a-45df-9ff3-b164769d8172,VIN107630,2025-04-10T00:00:00,timing_failure,Engine,5,31163,True,4438.55,6,DLR-063,"Strange noise from engine, won't start properly",True,False
962e94c7-8827-4c72-bb07-ec86d2ccf81b,VIN107637,2024-04-05T00:00:00,ecu_failure,Electrical,4,78770,False,1212.53,12,DLR-049,"Check engine light, poor performance, won't start",False,True
d44910b5-fa16-460f-a1db-e39560346600,VIN107640,2025-06-28T00:00:00,oil_leak,Engine,4,39898,True,4542.38,5,DLR-136,"Oil spots under vehicle, engine oil level dropping",True,False
bc6fbf8c-a976-46a4-b594-7ee750fb7355,VIN107641,2024-05-07T00:00:00,sensor_malfunction,Electrical,4,30661,True,1389.76,5,DLR-177,"Warning lights on dashboard, erratic behavior",True,False
68aacae7-e47d-427a-a862-4de25c02776b,VIN107643,2025-02-22T00:00:00,timing_failure,Engine,1,18911,False,1460.21,13,DLR-193,"Strange noise from engine, won't start properly",True,False
78f7f4f4-5882-4d9a-a7cd-22fabb52037e,VIN107654,2024-09-26T00:00:00,ecu_failure,Electrical,3,59958,True,1458.61,8,DLR-031,"Check engine light, poor performance, won't start",False,True
d92662c4-0f82-41a9-a2ab-0f501d64e91b,VIN107663,2025-01-04T00:00:00,bushing_wear,Suspension,5,68062,True,1850.22,10,DLR-161,"Clunking noise over bumps, steering feels loose",True,False
959fdd7a-e02b-4a54-9de0-b895124a2c14,VIN107664,2025-06-09T00:00:00,disc_warping,Brake,5,21805,True,1623.03,4,DLR-077,Vibration in steering wheel when braking,False,True
15bb3c5b-8559-4029-b1e2-4f515c7abcba,VIN107672,2025-04-11T00:00:00,overheating,Engine,4,49151,True,3932.75,3,DLR-094,"Temperature gauge shows high, steam from engine",False,False
d32cf88f-c4f7-4421-b5f8-a875e0c07c4a,VIN107677,2025-03-09T00:00:00,sensor_malfunction,Electrical,5,50166,False,1973.58,12,DLR-124,"Warning lights on dashboard, erratic behavior",False,True
5a8e7eee-b238-4540-85eb-9d013de824af,VIN107688,2024-03-09T00:00:00,torque_converter_failure,Transmission,4,16840,True,4826.9,7,DLR-023,"Shuddering during acceleration, poor fuel economy",True,False
0173d84f-96aa-41a0-9941-d265057d7fa6,VIN107690,2024-11-01T00:00:00,strut_leak,Suspension,3,26432,False,2368.1,10,DLR-107,"Bouncing ride, oil on strut, poor handling",True,True
f0fbeb2d-726a-4761-91f0-29ac4b984aec,VIN107698,2024-10-13T00:00:00,pad_wear,Brake,3,77620,True,1995.18,8,DLR-194,"Squealing noise when braking, longer stopping distance",False,False
d1aff8d1-db51-49e4-bfe0-eb98c74e0b6d,VIN107700,2025-01-09T00:00:00,bearing_wear,Engine,5,72519,True,3560.07,10,DLR-163,"Grinding noise from engine, metal particles in oil",True,False
e8eadf93-7b00-403b-bd62-2a50a9cf07ed,VIN107715,2025-08-31T00:00:00,gear_slip,Transmission,3,34519,False,3435.8,2,DLR-179,"Transmission slipping, won't stay in gear",True,True
3733bcf8-0a08-4255-8a02-a79aadcdfc4a,VIN107716,2024-08-07T00:00:00,fluid_leak,Transmission,5,44479,True,6463.88,9,DLR-149,"Red fluid leaking, transmission not shifting properly",False,False
fe3b0f08-f3fa-4fcb-95b4-341d1f050627,VIN107717,2025-05-03T00:00:00,torque_converter_failure,Transmission,4,75643,True,5533.14,10,DLR-038,"Shuddering during acceleration, poor fuel economy",True,True
52a25689-466c-4cf2-8a8a-8d05cf652acc,VIN107719,2025-08-25T00:00:00,pad_wear,Brake,4,37347,False,2380.01,2,DLR-154,"Squealing noise when braking, longer stopping distance",True,True
6c27f5fc-a652-490c-9257-935d73b79583,VIN107725,2024-05-31T00:00:00,pad_wear,Brake,5,22612,True,2597.88,9,DLR-135,"Squealing noise when braking, longer stopping distance",False,False
2db13004-b80e-4fb6-bb8e-1accef9dec58,VIN107732,2024-12-14T00:00:00,misfire,Engine,3,58969,False,3946.69,4,DLR-164,"Engine runs rough, lacks power, check engine light on",True,True
f32dd2ee-027e-4685-ab21-d7363a75f102,VIN107751,2025-02-02T00:00:00,disc_warping,Brake,4,74171,True,2204.77,13,DLR-178,Vibration in steering wheel when braking,True,True
fbd4aff2-3c71-4a0a-896b-f0a332b5446f,VIN107773,2024-08-09T00:00:00,sensor_malfunction,Electrical,3,11440,True,1008.49,5,DLR-004,"Warning lights on dashboard, erratic behavior",False,False
7365ebbc-1f1d-413e-9f48-ce2007b220ce,VIN107774,2024-06-11T00:00:00,bearing_wear,Engine,3,31550,True,2088.81,2,DLR-168,"Grinding noise from engine, metal particles in oil",False,True
0de6211d-857a-4d88-9c57-2ae23af53fac,VIN107786,2024-11-18T00:00:00,misfire,Engine,5,17972,False,4094.33,13,DLR-184,"Engine runs rough, lacks power, check engine light on",True,True
0ca1ca30-7aac-47bf-bdae-8e02065689dd,VIN107791,2025-02-06T00:00:00,ecu_failure,Electrical,5,19081,True,1348.14,7,DLR-163,"Check engine light, poor performance, won't start",True,True
de7ff94d-e71d-4074-8e1f-44f43a0da961,VIN107793,2024-08-06T00:00:00,ecu_failure,Electrical,4,36286,False,1277.48,11,DLR-166,"Check engine light, poor performance, won't start",True,False
4180a085-bca7-43b0-a121-95a753b387fd,VIN107813,2025-07-09T00:00:00,rust_formation,Body,5,55335,True,921.45,12,DLR-156,"Rust spots appearing, metal corrosion",False,False
35729196-ee0e-4d11-bf9e-e406f3916b94,VIN107822,2024-11-03T00:00:00,abs_malfunction,Brake,4,65164,True,2374.95,1,DLR-193,"ABS light on, strange pedal feel",False,False
e83b8cd1-676f-4ef8-83b6-e05e3c587bf7,VIN107827,2025-01-11T00:00:00,misfire,Engine,2,49054,True,2562.31,4,DLR-055,"Engine runs rough, lacks power, check engine light on",True,False
fae1c666-b904-4bc7-9230-f606c1165528,VIN107847,2025-08-15T00:00:00,bushing_wear,Suspension,3,77268,False,1874.88,7,DLR-122,"Clunking noise over bumps, steering feels loose",False,False
9399d0ed-1870-44db-9891-fd2a8283197a,VIN107852,2025-05-12T00:00:00,gear_slip,Transmission,3,35825,True,4069.18,4,DLR-054,"Transmission slipping, won't stay in gear",True,False
9a0222e4-084d-42aa-a04f-1622f9451386,VIN107855,2025-02-27T00:00:00,battery_drain,Electrical,4,18259,True,1628.81,8,DLR-091,"Battery dies overnight, electrical components failing",True,True
30f50175-7ca4-45f1-95f0-e0d5340a2236,VIN107861,2024-06-17T00:00:00,bushing_wear,Suspension,5,20749,False,3073.11,6,DLR-132,"Clunking noise over bumps, steering feels loose",True,False
9a15e4e7-0d6c-434f-9896-8d8d7c4c0c95,VIN107868,2025-01-21T00:00:00,overheating,Engine,3,56861,True,2124.86,7,DLR-027,"Temperature gauge shows high, steam from engine",True,False
adab078a-b8b0-4160-9667-28b59e1d4fb4,VIN107869,2024-11-20T00:00:00,bushing_wear,Suspension,5,6678,False,2005.1,2,DLR-195,"Clunking noise over bumps, steering feels loose",True,False
bad4e3ff-5157-4136-9b38-a48a5cdc4b57,VIN107874,2025-04-15T00:00:00,caliper_seizure,Brake,5,59348,True,2441.28,13,DLR-186,Vehicle pulls to one side when braking,True,True
9bbfa5da-79c6-4fec-9956-1ffa1f5d0fc8,VIN107875,2025-07-12T00:00:00,spring_fatigue,Suspension,5,37245,True,2390.48,9,DLR-071,"Vehicle sits low on one side, harsh ride",False,False
481811d3-1e4a-4804-b044-b3d3aa6bc6c2,VIN107880,2024-11-20T00:00:00,sensor_malfunction,Electrical,4,73351,True,958.15,3,DLR-170,"Warning lights on dashboard, erratic behavior",False,False
f414112f-f5c6-4844-9038-00a2839a9aa3,VIN107881,2025-04-16T00:00:00,ecu_failure,Electrical,5,15060,True,1790.71,13,DLR-087,"Check engine light, poor performance, won't start",True,True
5b525672-0450-4caf-a6f9-5a390f77a988,VIN107882,2025-04-29T00:00:00,overheating,Engine,3,11838,False,2507.24,3,DLR-092,"Temperature gauge shows high, steam from engine",False,False
9243d0cb-eb09-4d5d-bc08-95dbfcf167ba,VIN107883,2024-11-24T00:00:00,overheating,Engine,3,58653,True,2690.93,10,DLR-020,"Temperature gauge shows high, steam from engine",True,False
280c3c90-ed70-4931-80c9-34724ca6072c,VIN107884,2025-05-27T00:00:00,abs_malfunction,Brake,3,70178,False,1572.07,11,DLR-150,"ABS light on, strange pedal feel",True,True
519769e0-7ee3-4745-93e8-14c0db4094b7,VIN107887,2024-06-25T00:00:00,disc_warping,Brake,3,72845,True,1690.46,11,DLR-074,Vibration in steering wheel when braking,False,False
dc82c61e-1378-4723-9901-9fde0ebe2420,VIN107890,2025-07-01T00:00:00,rust_formation,Body,3,8803,True,991.72,12,DLR-089,"Rust spots appearing, metal corrosion",True,False
8e1e37ee-e044-45b3-a788-f644b53e8767,VIN107894,2024-09-18T00:00:00,oil_leak,Engine,5,53961,True,3637.18,12,DLR-091,"Oil spots under vehicle, engine oil level dropping",True,False
afdaa86e-cb17-4710-94e7-59d73d883fd8,VIN107898,2024-11-15T00:00:00,fluid_leak,Transmission,4,70847,True,3889.0,1,DLR-043,"Red fluid leaking, transmission not shifting properly",True,False
997228c6-79f1-46a9-9d87-5892c060e074,VIN107921,2025-05-25T00:00:00,gear_slip,Transmission,3,21085,False,4745.57,8,DLR-070,"Transmission slipping, won't stay in gear",False,False
ca4d8e95-7357-4c31-8218-2960e39494b6,VIN107930,2024-11-15T00:00:00,spring_fatigue,Suspension,4,15689,False,1408.68,1,DLR-120,"Vehicle sits low on one side, harsh ride",True,False
213f29f3-1060-495e-baf6-9e9fabbfacd7,VIN107931,2024-05-07T00:00:00,overheating,Engine,4,10071,False,2871.81,2,DLR-087,"Temperature gauge shows high, steam from engine",False,True
1149335f-3c07-4d02-aeca-65f70323f0c6,VIN107933,2025-07-17T00:00:00,disc_warping,Brake,3,11227,True,2111.13,11,DLR-174,Vibration in steering wheel when braking,True,False
d0deea59-f0ff-4d26-b4f9-a2fbb641fa01,VIN107934,2025-03-06T00:00:00,harness_corrosion,Electrical,5,75496,True,1842.41,13,DLR-080,"Electrical issues, intermittent problems",True,False
0fbbc092-db3b-460e-ac66-662a8f5d0058,VIN107941,2024-09-06T00:00:00,disc_warping,Brake,5,19651,True,2697.28,9,DLR-198,Vibration in steering wheel when braking,False,True
45352caf-3108-43b6-bc4b-75104576c736,VIN107944,2024-05-26T00:00:00,paint_defect,Body,5,43229,True,1043.07,7,DLR-012,"Paint peeling, color mismatch, surface roughness",True,True
1f699017-d762-406d-9eb3-20b5463486e0,VIN107953,2024-12-21T00:00:00,torque_converter_failure,Transmission,4,35427,True,5233.01,3,DLR-083,"Shuddering during acceleration, poor fuel economy",False,False
eed3e299-9ed7-4e03-8449-66e5c6277de1,VIN107954,2024-06-14T00:00:00,disc_warping,Brake,4,68118,False,2347.37,13,DLR-162,Vibration in steering wheel when braking,True,False
f9af7c09-ee6e-4113-b9f2-2faaeda5418a,VIN107955,2024-09-17T00:00:00,harness_corrosion,Electrical,4,68884,True,1679.73,13,DLR-041,"Electrical issues, intermittent problems",True,False
5fdc4b27-5f8f-46b6-8bc2-cde489926f17,VIN107958,2024-12-07T00:00:00,timing_failure,Engine,5,33937,True,3927.45,11,DLR-014,"Strange noise from engine, won't start properly",False,False
352388ba-4be1-407e-862d-831904a41f80,VIN107959,2024-11-30T00:00:00,abs_malfunction,Brake,3,71700,True,2096.69,5,DLR-049,"ABS light on, strange pedal feel",False,True
aa836527-11f2-4d12-bb41-7792825e70cc,VIN107960,2024-12-30T00:00:00,misfire,Engine,4,37157,True,3922.3,2,DLR-125,"Engine runs rough, lacks power, check engine light on",True,False
1beeee71-59db-49dc-bb0d-f9b172552814,VIN107978,2025-03-13T00:00:00,sensor_malfunction,Electrical,3,15164,True,1542.27,11,DLR-037,"Warning lights on dashboard, erratic behavior",True,False
b11b608a-77bb-4689-9fcf-6ad17059c1b4,VIN107979,2025-04-03T00:00:00,shift_delay,Transmission,3,66685,False,3589.36,6,DLR-059,"Delayed engagement when shifting, harsh shifts",True,True
b9e2ec6f-815d-4c90-83fa-46e6af010eab,VIN107994,2024-05-12T00:00:00,timing_failure,Engine,5,70664,False,4858.75,6,DLR-180,"Strange noise from engine, won't start properly",True,False
77afb6d0-a1ce-4e5b-81c7-b423504f9566,VIN107999,2025-05-22T00:00:00,caliper_seizure,Brake,4,47964,False,2337.38,6,DLR-063,Vehicle pulls to one side when braking,False,True
48cf55cc-0cf9-4508-b224-8581b5560f6c,VIN108000,2024-12-25T00:00:00,sensor_malfunction,Electrical,3,60130,True,1412.51,12,DLR-091,"Warning lights on dashboard, erratic behavior",False,False
06519baa-49f9-43e2-af1f-be7414c906b4,VIN108007,2025-05-22T00:00:00,rust_formation,Body,3,14552,True,947.85,4,DLR-090,"Rust spots appearing, metal corrosion",False,False
7f09bab2-5856-4c72-9d2b-64c710de4d88,VIN108008,2025-03-15T00:00:00,misfire,Engine,3,34810,False,2930.85,10,DLR-117,"Engine runs rough, lacks power, check engine light on",True,False
f634c97d-b684-49db-9edb-24d77e5bd24a,VIN108015,2025-01-23T00:00:00,gear_slip,Transmission,3,56234,False,4825.16,10,DLR-049,"Transmission slipping, won't stay in gear",True,False
791f7f41-f106-4665-95a0-cd34e1be9b4d,VIN108022,2025-09-09T00:00:00,trim_detachment,Body,5,66609,False,848.12,10,DLR-107,"Interior trim pieces falling off, rattling",True,False
162b00db-7cf7-4654-bf84-51599807ac07,VIN108026,2025-02-22T00:00:00,battery_drain,Electrical,3,45012,False,1350.48,2,DLR-193,"Battery dies overnight, electrical components failing",False,False
29a43d15-9b6b-4220-b266-b0a04f8f511b,VIN108034,2025-03-14T00:00:00,bearing_wear,Engine,5,14026,False,4413.99,10,DLR-029,"Grinding noise from engine, metal particles in oil",True,False
550a53ea-2571-45ff-947c-9c75e28aa659,VIN108038,2024-06-17T00:00:00,harness_corrosion,Electrical,4,35785,True,1538.26,10,DLR-067,"Electrical issues, intermittent problems",True,False
48867aeb-6d23-443b-af64-0c0471a66821,VIN108043,2025-04-21T00:00:00,seal_failure,Body,4,24332,False,852.48,10,DLR-158,"Water leaking into cabin, wind noise",True,True
86644cc6-5497-4199-a146-ee5e91790c7b,VIN108054,2024-11-05T00:00:00,bushing_wear,Suspension,1,26716,True,929.05,6,DLR-148,"Clunking noise over bumps, steering feels loose",True,False
0b9f973c-b2dc-4c2b-ba0e-ee951096200c,VIN108069,2025-09-14T00:00:00,harness_corrosion,Electrical,5,30759,True,1053.63,6,DLR-109,"Electrical issues, intermittent problems",False,True
8123bb9d-d666-4820-aab5-e4859c2370cd,VIN108070,2024-09-02T00:00:00,paint_defect,Body,4,8486,True,1012.77,11,DLR-022,"Paint peeling, color mismatch, surface roughness",True,True
9e422bb5-c36b-4856-ba98-8d4dfc9c9860,VIN108084,2025-01-21T00:00:00,disc_warping,Brake,5,24613,True,2632.02,11,DLR-098,Vibration in steering wheel when braking,True,True
ca27fbec-6f8d-4644-a0bb-930d76fb0df4,VIN108086,2025-06-19T00:00:00,misfire,Engine,5,15548,True,4313.63,4,DLR-181,"Engine runs rough, lacks power, check engine light on",True,False
ec5a9e06-5eda-445f-8a13-790a57732bf0,VIN108087,2025-05-26T00:00:00,pad_wear,Brake,4,72704,False,2012.39,8,DLR-159,"Squealing noise when braking, longer stopping distance",True,True
0f57fd3f-be41-4a21-9654-7a79a36f8fff,VIN108097,2025-05-04T00:00:00,disc_warping,Brake,1,24183,True,1187.84,7,DLR-005,Vibration in steering wheel when braking,False,False
